,timestamp,electricity,data_source
1,2021-06-10 01:00:00,3.77,1a Carpenters Place
2,2021-06-10 01:30:00,3.78,1a Carpenters Place
3,2021-06-10 02:00:00,3.78,1a Carpenters Place
4,2021-06-10 02:30:00,3.78,1a Carpenters Place
5,2021-06-10 03:00:00,3.78,1a Carpenters Place
6,2021-06-10 03:30:00,3.78,1a Carpenters Place
7,2021-06-10 04:00:00,3.78,1a Carpenters Place
8,2021-06-10 04:30:00,3.77,1a Carpenters Place
9,2021-06-10 05:00:00,3.77,1a Carpenters Place
10,2021-06-10 05:30:00,3.78,1a Carpenters Place
11,2021-06-10 06:00:00,3.78,1a Carpenters Place
12,2021-06-10 06:30:00,3.77,1a Carpenters Place
13,2021-06-10 07:00:00,3.78,1a Carpenters Place
14,2021-06-10 07:30:00,3.78,1a Carpenters Place
15,2021-06-10 08:00:00,3.93,1a Carpenters Place
16,2021-06-10 08:30:00,4.03,1a Carpenters Place
17,2021-06-10 09:00:00,4.02,1a Carpenters Place
18,2021-06-10 09:30:00,4.02,1a Carpenters Place
19,2021-06-10 10:00:00,4.02,1a Carpenters Place
20,2021-06-10 10:30:00,4.04,1a Carpenters Place
21,2021-06-10 11:00:00,4.03,1a Carpenters Place
22,2021-06-10 11:30:00,4.02,1a Carpenters Place
23,2021-06-10 12:00:00,4.02,1a Carpenters Place
24,2021-06-10 12:30:00,4.03,1a Carpenters Place
25,2021-06-10 13:00:00,4.03,1a Carpenters Place
26,2021-06-10 13:30:00,4.03,1a Carpenters Place
27,2021-06-10 14:00:00,4.02,1a Carpenters Place
28,2021-06-10 14:30:00,4.03,1a Carpenters Place
29,2021-06-10 15:00:00,4.03,1a Carpenters Place
30,2021-06-10 15:30:00,4.02,1a Carpenters Place
31,2021-06-10 16:00:00,3.84,1a Carpenters Place
32,2021-06-10 16:30:00,3.77,1a Carpenters Place
33,2021-06-10 17:00:00,3.77,1a Carpenters Place
34,2021-06-10 17:30:00,3.77,1a Carpenters Place
35,2021-06-10 18:00:00,3.76,1a Carpenters Place
36,2021-06-10 18:30:00,3.76,1a Carpenters Place
37,2021-06-10 19:00:00,3.77,1a Carpenters Place
38,2021-06-10 19:30:00,3.76,1a Carpenters Place
39,2021-06-10 20:00:00,3.76,1a Carpenters Place
40,2021-06-10 20:30:00,3.76,1a Carpenters Place
41,2021-06-10 21:00:00,3.76,1a Carpenters Place
42,2021-06-10 21:30:00,3.76,1a Carpenters Place
43,2021-06-10 22:00:00,3.77,1a Carpenters Place
44,2021-06-10 22:30:00,3.76,1a Carpenters Place
45,2021-06-10 23:00:00,3.76,1a Carpenters Place
46,2021-06-10 23:30:00,3.77,1a Carpenters Place
47,2021-06-11 00:00:00,3.78,1a Carpenters Place
0,2021-06-11 00:30:00,3.78,1a Carpenters Place
1,2021-06-11 01:00:00,3.78,1a Carpenters Place
2,2021-06-11 01:30:00,3.78,1a Carpenters Place
3,2021-06-11 02:00:00,3.78,1a Carpenters Place
4,2021-06-11 02:30:00,3.77,1a Carpenters Place
5,2021-06-11 03:00:00,3.77,1a Carpenters Place
6,2021-06-11 03:30:00,3.77,1a Carpenters Place
7,2021-06-11 04:00:00,3.77,1a Carpenters Place
8,2021-06-11 04:30:00,3.76,1a Carpenters Place
9,2021-06-11 05:00:00,3.76,1a Carpenters Place
10,2021-06-11 05:30:00,3.78,1a Carpenters Place
11,2021-06-11 06:00:00,3.77,1a Carpenters Place
12,2021-06-11 06:30:00,3.77,1a Carpenters Place
13,2021-06-11 07:00:00,3.77,1a Carpenters Place
14,2021-06-11 07:30:00,3.76,1a Carpenters Place
15,2021-06-11 08:00:00,3.77,1a Carpenters Place
16,2021-06-11 08:30:00,3.77,1a Carpenters Place
17,2021-06-11 09:00:00,3.78,1a Carpenters Place
18,2021-06-11 09:30:00,3.78,1a Carpenters Place
19,2021-06-11 10:00:00,3.78,1a Carpenters Place
20,2021-06-11 10:30:00,3.78,1a Carpenters Place
21,2021-06-11 11:00:00,3.78,1a Carpenters Place
22,2021-06-11 11:30:00,3.78,1a Carpenters Place
23,2021-06-11 12:00:00,3.77,1a Carpenters Place
24,2021-06-11 12:30:00,3.76,1a Carpenters Place
25,2021-06-11 13:00:00,3.76,1a Carpenters Place
26,2021-06-11 13:30:00,3.77,1a Carpenters Place
27,2021-06-11 14:00:00,3.76,1a Carpenters Place
28,2021-06-11 14:30:00,3.76,1a Carpenters Place
29,2021-06-11 15:00:00,3.77,1a Carpenters Place
30,2021-06-11 15:30:00,3.76,1a Carpenters Place
31,2021-06-11 16:00:00,3.76,1a Carpenters Place
32,2021-06-11 16:30:00,3.76,1a Carpenters Place
33,2021-06-11 17:00:00,3.76,1a Carpenters Place
34,2021-06-11 17:30:00,3.76,1a Carpenters Place
35,2021-06-11 18:00:00,3.75,1a Carpenters Place
36,2021-06-11 18:30:00,3.75,1a Carpenters Place
37,2021-06-11 19:00:00,3.76,1a Carpenters Place
38,2021-06-11 19:30:00,3.75,1a Carpenters Place
39,2021-06-11 20:00:00,3.77,1a Carpenters Place
40,2021-06-11 20:30:00,3.76,1a Carpenters Place
41,2021-06-11 21:00:00,3.76,1a Carpenters Place
42,2021-06-11 21:30:00,3.76,1a Carpenters Place
43,2021-06-11 22:00:00,3.76,1a Carpenters Place
44,2021-06-11 22:30:00,3.77,1a Carpenters Place
45,2021-06-11 23:00:00,3.76,1a Carpenters Place
46,2021-06-11 23:30:00,3.77,1a Carpenters Place
47,2021-06-12 00:00:00,3.78,1a Carpenters Place
0,2021-06-12 00:30:00,3.78,1a Carpenters Place
1,2021-06-12 01:00:00,3.78,1a Carpenters Place
2,2021-06-12 01:30:00,3.77,1a Carpenters Place
3,2021-06-12 02:00:00,3.77,1a Carpenters Place
4,2021-06-12 02:30:00,3.78,1a Carpenters Place
5,2021-06-12 03:00:00,3.78,1a Carpenters Place
6,2021-06-12 03:30:00,3.78,1a Carpenters Place
7,2021-06-12 04:00:00,3.77,1a Carpenters Place
8,2021-06-12 04:30:00,3.78,1a Carpenters Place
9,2021-06-12 05:00:00,3.77,1a Carpenters Place
10,2021-06-12 05:30:00,3.76,1a Carpenters Place
11,2021-06-12 06:00:00,3.77,1a Carpenters Place
12,2021-06-12 06:30:00,3.8,1a Carpenters Place
13,2021-06-12 07:00:00,3.78,1a Carpenters Place
14,2021-06-12 07:30:00,3.78,1a Carpenters Place
15,2021-06-12 08:00:00,3.77,1a Carpenters Place
16,2021-06-12 08:30:00,3.78,1a Carpenters Place
17,2021-06-12 09:00:00,3.78,1a Carpenters Place
18,2021-06-12 09:30:00,3.76,1a Carpenters Place
19,2021-06-12 10:00:00,3.77,1a Carpenters Place
20,2021-06-12 10:30:00,3.77,1a Carpenters Place
21,2021-06-12 11:00:00,3.77,1a Carpenters Place
22,2021-06-12 11:30:00,3.77,1a Carpenters Place
23,2021-06-12 12:00:00,3.77,1a Carpenters Place
24,2021-06-12 12:30:00,3.77,1a Carpenters Place
25,2021-06-12 13:00:00,3.76,1a Carpenters Place
26,2021-06-12 13:30:00,3.77,1a Carpenters Place
27,2021-06-12 14:00:00,3.78,1a Carpenters Place
28,2021-06-12 14:30:00,3.78,1a Carpenters Place
29,2021-06-12 15:00:00,3.76,1a Carpenters Place
30,2021-06-12 15:30:00,3.77,1a Carpenters Place
31,2021-06-12 16:00:00,3.76,1a Carpenters Place
32,2021-06-12 16:30:00,3.76,1a Carpenters Place
33,2021-06-12 17:00:00,3.76,1a Carpenters Place
34,2021-06-12 17:30:00,3.76,1a Carpenters Place
35,2021-06-12 18:00:00,3.77,1a Carpenters Place
36,2021-06-12 18:30:00,3.77,1a Carpenters Place
37,2021-06-12 19:00:00,3.77,1a Carpenters Place
38,2021-06-12 19:30:00,3.78,1a Carpenters Place
39,2021-06-12 20:00:00,3.78,1a Carpenters Place
40,2021-06-12 20:30:00,3.76,1a Carpenters Place
41,2021-06-12 21:00:00,3.77,1a Carpenters Place
42,2021-06-12 21:30:00,3.78,1a Carpenters Place
43,2021-06-12 22:00:00,3.79,1a Carpenters Place
44,2021-06-12 22:30:00,3.79,1a Carpenters Place
45,2021-06-12 23:00:00,3.78,1a Carpenters Place
46,2021-06-12 23:30:00,3.79,1a Carpenters Place
47,2021-06-13 00:00:00,3.79,1a Carpenters Place
0,2021-06-13 00:30:00,3.79,1a Carpenters Place
1,2021-06-13 01:00:00,3.8,1a Carpenters Place
2,2021-06-13 01:30:00,3.8,1a Carpenters Place
3,2021-06-13 02:00:00,3.8,1a Carpenters Place
4,2021-06-13 02:30:00,3.79,1a Carpenters Place
5,2021-06-13 03:00:00,3.79,1a Carpenters Place
6,2021-06-13 03:30:00,3.79,1a Carpenters Place
7,2021-06-13 04:00:00,3.79,1a Carpenters Place
8,2021-06-13 04:30:00,3.79,1a Carpenters Place
9,2021-06-13 05:00:00,3.79,1a Carpenters Place
10,2021-06-13 05:30:00,3.79,1a Carpenters Place
11,2021-06-13 06:00:00,3.79,1a Carpenters Place
12,2021-06-13 06:30:00,3.79,1a Carpenters Place
13,2021-06-13 07:00:00,3.8,1a Carpenters Place
14,2021-06-13 07:30:00,3.79,1a Carpenters Place
15,2021-06-13 08:00:00,3.79,1a Carpenters Place
16,2021-06-13 08:30:00,3.79,1a Carpenters Place
17,2021-06-13 09:00:00,3.79,1a Carpenters Place
18,2021-06-13 09:30:00,3.78,1a Carpenters Place
19,2021-06-13 10:00:00,3.78,1a Carpenters Place
20,2021-06-13 10:30:00,3.78,1a Carpenters Place
21,2021-06-13 11:00:00,3.78,1a Carpenters Place
22,2021-06-13 11:30:00,3.77,1a Carpenters Place
23,2021-06-13 12:00:00,3.77,1a Carpenters Place
24,2021-06-13 12:30:00,3.77,1a Carpenters Place
25,2021-06-13 13:00:00,3.77,1a Carpenters Place
26,2021-06-13 13:30:00,3.77,1a Carpenters Place
27,2021-06-13 14:00:00,3.78,1a Carpenters Place
28,2021-06-13 14:30:00,3.78,1a Carpenters Place
29,2021-06-13 15:00:00,3.78,1a Carpenters Place
30,2021-06-13 15:30:00,3.78,1a Carpenters Place
31,2021-06-13 16:00:00,3.78,1a Carpenters Place
32,2021-06-13 16:30:00,3.77,1a Carpenters Place
33,2021-06-13 17:00:00,3.77,1a Carpenters Place
34,2021-06-13 17:30:00,3.76,1a Carpenters Place
35,2021-06-13 18:00:00,3.76,1a Carpenters Place
36,2021-06-13 18:30:00,3.76,1a Carpenters Place
37,2021-06-13 19:00:00,3.76,1a Carpenters Place
38,2021-06-13 19:30:00,3.77,1a Carpenters Place
39,2021-06-13 20:00:00,3.78,1a Carpenters Place
40,2021-06-13 20:30:00,3.78,1a Carpenters Place
41,2021-06-13 21:00:00,3.78,1a Carpenters Place
42,2021-06-13 21:30:00,3.78,1a Carpenters Place
43,2021-06-13 22:00:00,3.78,1a Carpenters Place
44,2021-06-13 22:30:00,3.78,1a Carpenters Place
45,2021-06-13 23:00:00,3.79,1a Carpenters Place
46,2021-06-13 23:30:00,3.78,1a Carpenters Place
47,2021-06-14 00:00:00,3.78,1a Carpenters Place
0,2021-06-14 00:30:00,3.79,1a Carpenters Place
1,2021-06-14 01:00:00,3.79,1a Carpenters Place
2,2021-06-14 01:30:00,3.78,1a Carpenters Place
3,2021-06-14 02:00:00,3.79,1a Carpenters Place
4,2021-06-14 02:30:00,3.79,1a Carpenters Place
5,2021-06-14 03:00:00,3.79,1a Carpenters Place
6,2021-06-14 03:30:00,3.78,1a Carpenters Place
7,2021-06-14 04:00:00,3.78,1a Carpenters Place
8,2021-06-14 04:30:00,3.77,1a Carpenters Place
9,2021-06-14 05:00:00,3.78,1a Carpenters Place
10,2021-06-14 05:30:00,3.78,1a Carpenters Place
11,2021-06-14 06:00:00,3.77,1a Carpenters Place
12,2021-06-14 06:30:00,3.77,1a Carpenters Place
13,2021-06-14 07:00:00,3.77,1a Carpenters Place
14,2021-06-14 07:30:00,3.78,1a Carpenters Place
15,2021-06-14 08:00:00,3.77,1a Carpenters Place
16,2021-06-14 08:30:00,3.77,1a Carpenters Place
17,2021-06-14 09:00:00,3.77,1a Carpenters Place
18,2021-06-14 09:30:00,3.76,1a Carpenters Place
19,2021-06-14 10:00:00,3.76,1a Carpenters Place
20,2021-06-14 10:30:00,3.76,1a Carpenters Place
21,2021-06-14 11:00:00,3.76,1a Carpenters Place
22,2021-06-14 11:30:00,3.76,1a Carpenters Place
23,2021-06-14 12:00:00,3.76,1a Carpenters Place
24,2021-06-14 12:30:00,3.77,1a Carpenters Place
25,2021-06-14 13:00:00,4.32,1a Carpenters Place
26,2021-06-14 13:30:00,3.77,1a Carpenters Place
27,2021-06-14 14:00:00,3.77,1a Carpenters Place
28,2021-06-14 14:30:00,3.76,1a Carpenters Place
29,2021-06-14 15:00:00,3.76,1a Carpenters Place
30,2021-06-14 15:30:00,3.74,1a Carpenters Place
31,2021-06-14 16:00:00,3.75,1a Carpenters Place
32,2021-06-14 16:30:00,3.75,1a Carpenters Place
33,2021-06-14 17:00:00,3.75,1a Carpenters Place
34,2021-06-14 17:30:00,3.75,1a Carpenters Place
35,2021-06-14 18:00:00,3.75,1a Carpenters Place
36,2021-06-14 18:30:00,3.75,1a Carpenters Place
37,2021-06-14 19:00:00,3.76,1a Carpenters Place
38,2021-06-14 19:30:00,3.76,1a Carpenters Place
39,2021-06-14 20:00:00,3.75,1a Carpenters Place
40,2021-06-14 20:30:00,3.75,1a Carpenters Place
41,2021-06-14 21:00:00,3.77,1a Carpenters Place
42,2021-06-14 21:30:00,3.77,1a Carpenters Place
43,2021-06-14 22:00:00,3.77,1a Carpenters Place
44,2021-06-14 22:30:00,3.78,1a Carpenters Place
45,2021-06-14 23:00:00,3.78,1a Carpenters Place
46,2021-06-14 23:30:00,3.77,1a Carpenters Place
47,2021-06-15 00:00:00,3.78,1a Carpenters Place
0,2021-06-15 00:30:00,3.78,1a Carpenters Place
1,2021-06-15 01:00:00,3.79,1a Carpenters Place
2,2021-06-15 01:30:00,3.78,1a Carpenters Place
3,2021-06-15 02:00:00,3.78,1a Carpenters Place
4,2021-06-15 02:30:00,3.78,1a Carpenters Place
5,2021-06-15 03:00:00,3.78,1a Carpenters Place
6,2021-06-15 03:30:00,3.78,1a Carpenters Place
7,2021-06-15 04:00:00,3.78,1a Carpenters Place
8,2021-06-15 04:30:00,3.78,1a Carpenters Place
9,2021-06-15 05:00:00,3.78,1a Carpenters Place
10,2021-06-15 05:30:00,3.79,1a Carpenters Place
11,2021-06-15 06:00:00,3.78,1a Carpenters Place
12,2021-06-15 06:30:00,3.77,1a Carpenters Place
13,2021-06-15 07:00:00,3.78,1a Carpenters Place
14,2021-06-15 07:30:00,3.78,1a Carpenters Place
15,2021-06-15 08:00:00,3.78,1a Carpenters Place
16,2021-06-15 08:30:00,3.8,1a Carpenters Place
17,2021-06-15 09:00:00,3.78,1a Carpenters Place
18,2021-06-15 09:30:00,3.78,1a Carpenters Place
19,2021-06-15 10:00:00,3.77,1a Carpenters Place
20,2021-06-15 10:30:00,4.0,1a Carpenters Place
21,2021-06-15 11:00:00,4.04,1a Carpenters Place
22,2021-06-15 11:30:00,4.02,1a Carpenters Place
23,2021-06-15 12:00:00,4.67,1a Carpenters Place
24,2021-06-15 12:30:00,4.77,1a Carpenters Place
25,2021-06-15 13:00:00,4.95,1a Carpenters Place
26,2021-06-15 13:30:00,4.73,1a Carpenters Place
27,2021-06-15 14:00:00,4.85,1a Carpenters Place
28,2021-06-15 14:30:00,4.94,1a Carpenters Place
29,2021-06-15 15:00:00,4.51,1a Carpenters Place
30,2021-06-15 15:30:00,3.95,1a Carpenters Place
31,2021-06-15 16:00:00,3.86,1a Carpenters Place
32,2021-06-15 16:30:00,3.84,1a Carpenters Place
33,2021-06-15 17:00:00,3.84,1a Carpenters Place
34,2021-06-15 17:30:00,3.84,1a Carpenters Place
35,2021-06-15 18:00:00,3.85,1a Carpenters Place
36,2021-06-15 18:30:00,3.85,1a Carpenters Place
37,2021-06-15 19:00:00,3.85,1a Carpenters Place
38,2021-06-15 19:30:00,3.85,1a Carpenters Place
39,2021-06-15 20:00:00,3.85,1a Carpenters Place
40,2021-06-15 20:30:00,3.84,1a Carpenters Place
41,2021-06-15 21:00:00,3.84,1a Carpenters Place
42,2021-06-15 21:30:00,3.85,1a Carpenters Place
43,2021-06-15 22:00:00,3.85,1a Carpenters Place
44,2021-06-15 22:30:00,3.85,1a Carpenters Place
45,2021-06-15 23:00:00,3.85,1a Carpenters Place
46,2021-06-15 23:30:00,3.86,1a Carpenters Place
47,2021-06-16 00:00:00,3.86,1a Carpenters Place
0,2021-06-16 00:30:00,3.86,1a Carpenters Place
1,2021-06-16 01:00:00,3.85,1a Carpenters Place
2,2021-06-16 01:30:00,3.84,1a Carpenters Place
3,2021-06-16 02:00:00,3.84,1a Carpenters Place
4,2021-06-16 02:30:00,3.85,1a Carpenters Place
5,2021-06-16 03:00:00,3.84,1a Carpenters Place
6,2021-06-16 03:30:00,3.84,1a Carpenters Place
7,2021-06-16 04:00:00,3.84,1a Carpenters Place
8,2021-06-16 04:30:00,3.84,1a Carpenters Place
9,2021-06-16 05:00:00,3.84,1a Carpenters Place
10,2021-06-16 05:30:00,3.84,1a Carpenters Place
11,2021-06-16 06:00:00,3.84,1a Carpenters Place
12,2021-06-16 06:30:00,3.84,1a Carpenters Place
13,2021-06-16 07:00:00,3.84,1a Carpenters Place
14,2021-06-16 07:30:00,3.83,1a Carpenters Place
15,2021-06-16 08:00:00,3.84,1a Carpenters Place
16,2021-06-16 08:30:00,3.83,1a Carpenters Place
17,2021-06-16 09:00:00,3.83,1a Carpenters Place
18,2021-06-16 09:30:00,3.82,1a Carpenters Place
19,2021-06-16 10:00:00,3.82,1a Carpenters Place
20,2021-06-16 10:30:00,3.83,1a Carpenters Place
21,2021-06-16 11:00:00,3.83,1a Carpenters Place
22,2021-06-16 11:30:00,3.84,1a Carpenters Place
23,2021-06-16 12:00:00,3.84,1a Carpenters Place
24,2021-06-16 12:30:00,3.83,1a Carpenters Place
25,2021-06-16 13:00:00,3.83,1a Carpenters Place
26,2021-06-16 13:30:00,3.83,1a Carpenters Place
27,2021-06-16 14:00:00,3.82,1a Carpenters Place
28,2021-06-16 14:30:00,3.82,1a Carpenters Place
29,2021-06-16 15:00:00,3.82,1a Carpenters Place
30,2021-06-16 15:30:00,3.82,1a Carpenters Place
31,2021-06-16 16:00:00,3.81,1a Carpenters Place
32,2021-06-16 16:30:00,3.82,1a Carpenters Place
33,2021-06-16 17:00:00,3.82,1a Carpenters Place
34,2021-06-16 17:30:00,3.81,1a Carpenters Place
35,2021-06-16 18:00:00,3.82,1a Carpenters Place
36,2021-06-16 18:30:00,3.82,1a Carpenters Place
37,2021-06-16 19:00:00,3.82,1a Carpenters Place
38,2021-06-16 19:30:00,3.81,1a Carpenters Place
39,2021-06-16 20:00:00,3.81,1a Carpenters Place
40,2021-06-16 20:30:00,3.82,1a Carpenters Place
41,2021-06-16 21:00:00,3.82,1a Carpenters Place
42,2021-06-16 21:30:00,3.81,1a Carpenters Place
43,2021-06-16 22:00:00,3.81,1a Carpenters Place
44,2021-06-16 22:30:00,3.82,1a Carpenters Place
45,2021-06-16 23:00:00,3.83,1a Carpenters Place
46,2021-06-16 23:30:00,3.83,1a Carpenters Place
47,2021-06-17 00:00:00,3.82,1a Carpenters Place
0,2021-06-17 00:30:00,3.83,1a Carpenters Place
1,2021-06-17 01:00:00,3.83,1a Carpenters Place
2,2021-06-17 01:30:00,3.83,1a Carpenters Place
3,2021-06-17 02:00:00,3.83,1a Carpenters Place
4,2021-06-17 02:30:00,3.84,1a Carpenters Place
5,2021-06-17 03:00:00,3.83,1a Carpenters Place
6,2021-06-17 03:30:00,3.83,1a Carpenters Place
7,2021-06-17 04:00:00,3.83,1a Carpenters Place
8,2021-06-17 04:30:00,3.83,1a Carpenters Place
9,2021-06-17 05:00:00,3.81,1a Carpenters Place
10,2021-06-17 05:30:00,3.82,1a Carpenters Place
11,2021-06-17 06:00:00,3.83,1a Carpenters Place
12,2021-06-17 06:30:00,3.82,1a Carpenters Place
13,2021-06-17 07:00:00,3.83,1a Carpenters Place
14,2021-06-17 07:30:00,3.83,1a Carpenters Place
15,2021-06-17 08:00:00,3.87,1a Carpenters Place
16,2021-06-17 08:30:00,3.84,1a Carpenters Place
17,2021-06-17 09:00:00,3.83,1a Carpenters Place
18,2021-06-17 09:30:00,3.83,1a Carpenters Place
19,2021-06-17 10:00:00,3.82,1a Carpenters Place
20,2021-06-17 10:30:00,3.82,1a Carpenters Place
21,2021-06-17 11:00:00,3.81,1a Carpenters Place
22,2021-06-17 11:30:00,3.81,1a Carpenters Place
23,2021-06-17 12:00:00,3.83,1a Carpenters Place
24,2021-06-17 12:30:00,3.84,1a Carpenters Place
25,2021-06-17 13:00:00,3.83,1a Carpenters Place
26,2021-06-17 13:30:00,3.83,1a Carpenters Place
27,2021-06-17 14:00:00,4.98,1a Carpenters Place
28,2021-06-17 14:30:00,5.78,1a Carpenters Place
29,2021-06-17 15:00:00,5.39,1a Carpenters Place
30,2021-06-17 15:30:00,5.62,1a Carpenters Place
31,2021-06-17 16:00:00,5.36,1a Carpenters Place
32,2021-06-17 16:30:00,4.9,1a Carpenters Place
33,2021-06-17 17:00:00,4.68,1a Carpenters Place
34,2021-06-17 17:30:00,4.51,1a Carpenters Place
35,2021-06-17 18:00:00,4.51,1a Carpenters Place
36,2021-06-17 18:30:00,4.49,1a Carpenters Place
37,2021-06-17 19:00:00,4.49,1a Carpenters Place
38,2021-06-17 19:30:00,4.5,1a Carpenters Place
39,2021-06-17 20:00:00,4.48,1a Carpenters Place
40,2021-06-17 20:30:00,4.5,1a Carpenters Place
41,2021-06-17 21:00:00,4.51,1a Carpenters Place
42,2021-06-17 21:30:00,4.51,1a Carpenters Place
43,2021-06-17 22:00:00,4.5,1a Carpenters Place
44,2021-06-17 22:30:00,3.93,1a Carpenters Place
45,2021-06-17 23:00:00,1.44,1a Carpenters Place
46,2021-06-17 23:30:00,1.44,1a Carpenters Place
47,2021-06-18 00:00:00,1.45,1a Carpenters Place
0,2021-06-18 00:30:00,1.46,1a Carpenters Place
1,2021-06-18 01:00:00,1.46,1a Carpenters Place
2,2021-06-18 01:30:00,1.45,1a Carpenters Place
3,2021-06-18 02:00:00,1.46,1a Carpenters Place
4,2021-06-18 02:30:00,1.44,1a Carpenters Place
5,2021-06-18 03:00:00,1.43,1a Carpenters Place
6,2021-06-18 03:30:00,1.43,1a Carpenters Place
7,2021-06-18 04:00:00,1.43,1a Carpenters Place
8,2021-06-18 04:30:00,1.42,1a Carpenters Place
9,2021-06-18 05:00:00,1.42,1a Carpenters Place
10,2021-06-18 05:30:00,1.42,1a Carpenters Place
11,2021-06-18 06:00:00,3.3,1a Carpenters Place
12,2021-06-18 06:30:00,4.53,1a Carpenters Place
13,2021-06-18 07:00:00,4.5,1a Carpenters Place
14,2021-06-18 07:30:00,4.53,1a Carpenters Place
15,2021-06-18 08:00:00,4.51,1a Carpenters Place
16,2021-06-18 08:30:00,3.94,1a Carpenters Place
17,2021-06-18 09:00:00,4.48,1a Carpenters Place
18,2021-06-18 09:30:00,4.5,1a Carpenters Place
19,2021-06-18 10:00:00,4.5,1a Carpenters Place
20,2021-06-18 10:30:00,4.51,1a Carpenters Place
21,2021-06-18 11:00:00,4.5,1a Carpenters Place
22,2021-06-18 11:30:00,4.5,1a Carpenters Place
23,2021-06-18 12:00:00,4.67,1a Carpenters Place
24,2021-06-18 12:30:00,5.13,1a Carpenters Place
25,2021-06-18 13:00:00,5.21,1a Carpenters Place
26,2021-06-18 13:30:00,4.39,1a Carpenters Place
27,2021-06-18 14:00:00,4.28,1a Carpenters Place
28,2021-06-18 14:30:00,4.3,1a Carpenters Place
29,2021-06-18 15:00:00,4.32,1a Carpenters Place
30,2021-06-18 15:30:00,4.22,1a Carpenters Place
31,2021-06-18 16:00:00,4.1,1a Carpenters Place
32,2021-06-18 16:30:00,4.09,1a Carpenters Place
33,2021-06-18 17:00:00,4.1,1a Carpenters Place
34,2021-06-18 17:30:00,4.1,1a Carpenters Place
35,2021-06-18 18:00:00,4.09,1a Carpenters Place
36,2021-06-18 18:30:00,4.11,1a Carpenters Place
37,2021-06-18 19:00:00,4.12,1a Carpenters Place
38,2021-06-18 19:30:00,4.12,1a Carpenters Place
39,2021-06-18 20:00:00,4.11,1a Carpenters Place
40,2021-06-18 20:30:00,4.12,1a Carpenters Place
41,2021-06-18 21:00:00,4.12,1a Carpenters Place
42,2021-06-18 21:30:00,4.12,1a Carpenters Place
43,2021-06-18 22:00:00,4.13,1a Carpenters Place
44,2021-06-18 22:30:00,4.13,1a Carpenters Place
45,2021-06-18 23:00:00,4.12,1a Carpenters Place
46,2021-06-18 23:30:00,4.14,1a Carpenters Place
47,2021-06-19 00:00:00,4.14,1a Carpenters Place
0,2021-06-19 00:30:00,4.14,1a Carpenters Place
1,2021-06-19 01:00:00,4.14,1a Carpenters Place
2,2021-06-19 01:30:00,4.14,1a Carpenters Place
3,2021-06-19 02:00:00,4.13,1a Carpenters Place
4,2021-06-19 02:30:00,4.12,1a Carpenters Place
5,2021-06-19 03:00:00,4.12,1a Carpenters Place
6,2021-06-19 03:30:00,4.12,1a Carpenters Place
7,2021-06-19 04:00:00,4.13,1a Carpenters Place
8,2021-06-19 04:30:00,4.14,1a Carpenters Place
9,2021-06-19 05:00:00,4.13,1a Carpenters Place
10,2021-06-19 05:30:00,4.13,1a Carpenters Place
11,2021-06-19 06:00:00,4.14,1a Carpenters Place
12,2021-06-19 06:30:00,4.13,1a Carpenters Place
13,2021-06-19 07:00:00,4.12,1a Carpenters Place
14,2021-06-19 07:30:00,4.13,1a Carpenters Place
15,2021-06-19 08:00:00,4.16,1a Carpenters Place
16,2021-06-19 08:30:00,3.99,1a Carpenters Place
17,2021-06-19 09:00:00,3.96,1a Carpenters Place
18,2021-06-19 09:30:00,3.97,1a Carpenters Place
19,2021-06-19 10:00:00,3.97,1a Carpenters Place
20,2021-06-19 10:30:00,3.98,1a Carpenters Place
21,2021-06-19 11:00:00,3.99,1a Carpenters Place
22,2021-06-19 11:30:00,3.98,1a Carpenters Place
23,2021-06-19 12:00:00,3.98,1a Carpenters Place
24,2021-06-19 12:30:00,3.98,1a Carpenters Place
25,2021-06-19 13:00:00,3.97,1a Carpenters Place
26,2021-06-19 13:30:00,3.98,1a Carpenters Place
27,2021-06-19 14:00:00,3.97,1a Carpenters Place
28,2021-06-19 14:30:00,3.98,1a Carpenters Place
29,2021-06-19 15:00:00,3.97,1a Carpenters Place
30,2021-06-19 15:30:00,3.96,1a Carpenters Place
31,2021-06-19 16:00:00,3.96,1a Carpenters Place
32,2021-06-19 16:30:00,3.96,1a Carpenters Place
33,2021-06-19 17:00:00,3.96,1a Carpenters Place
34,2021-06-19 17:30:00,3.96,1a Carpenters Place
35,2021-06-19 18:00:00,3.96,1a Carpenters Place
36,2021-06-19 18:30:00,3.96,1a Carpenters Place
37,2021-06-19 19:00:00,3.96,1a Carpenters Place
38,2021-06-19 19:30:00,3.97,1a Carpenters Place
39,2021-06-19 20:00:00,3.97,1a Carpenters Place
40,2021-06-19 20:30:00,3.97,1a Carpenters Place
41,2021-06-19 21:00:00,3.96,1a Carpenters Place
42,2021-06-19 21:30:00,3.96,1a Carpenters Place
43,2021-06-19 22:00:00,3.96,1a Carpenters Place
44,2021-06-19 22:30:00,3.98,1a Carpenters Place
45,2021-06-19 23:00:00,3.98,1a Carpenters Place
46,2021-06-19 23:30:00,3.98,1a Carpenters Place
47,2021-06-20 00:00:00,3.97,1a Carpenters Place
0,2021-06-20 00:30:00,3.98,1a Carpenters Place
1,2021-06-20 01:00:00,3.98,1a Carpenters Place
2,2021-06-20 01:30:00,3.98,1a Carpenters Place
