timestamp,electricity_consumption
2021/06/09 08:00:00,34.47
2021/06/09 08:30:00,34.29
2021/06/09 09:00:00,34.43
2021/06/09 09:30:00,34.77
2021/06/09 10:00:00,34.22
2021/06/09 10:30:00,34.18
2021/06/09 11:00:00,29.97
2021/06/09 11:30:00,23.27
2021/06/09 12:00:00,22.41
2021/06/09 12:30:00,22.76
2021/06/09 13:00:00,22.84
2021/06/09 13:30:00,22.55
2021/06/09 14:00:00,22.4
2021/06/09 14:30:00,22.61
2021/06/09 15:00:00,27.02
2021/06/09 15:30:00,33.31
2021/06/09 16:00:00,33.39
2021/06/09 16:30:00,33.55
2021/06/09 17:00:00,31.27
2021/06/09 17:30:00,30.99
2021/06/09 18:00:00,31.03
2021/06/09 18:30:00,30.73
2021/06/09 19:00:00,30.6
2021/06/09 19:30:00,30.6
2021/06/09 20:00:00,30.63
2021/06/09 20:30:00,30.92
2021/06/09 21:00:00,30.86
2021/06/09 21:30:00,30.7
2021/06/09 22:00:00,31.13
2021/06/09 22:30:00,31.17
2021/06/09 23:00:00,31.08
2021/06/09 23:30:00,30.95
2021/06/10 00:00:00,30.87
2021/06/10 00:30:00,31.18
2021/06/10 01:00:00,31.01
2021/06/10 01:30:00,31.15
2021/06/10 02:00:00,31.01
2021/06/10 02:30:00,30.72
2021/06/10 03:00:00,30.82
2021/06/10 03:30:00,30.75
2021/06/10 04:00:00,30.83
2021/06/10 04:30:00,31.1
2021/06/10 05:00:00,30.83
2021/06/10 05:30:00,30.94
2021/06/10 06:00:00,31.79
2021/06/10 06:30:00,32.59
2021/06/10 07:00:00,32.94
2021/06/10 07:30:00,33.16
2021/06/10 08:00:00,35.29
2021/06/10 08:30:00,35.13
2021/06/10 09:00:00,35.59
2021/06/10 09:30:00,35.32
2021/06/10 10:00:00,34.95
2021/06/10 10:30:00,35.98
2021/06/10 11:00:00,30.97
2021/06/10 11:30:00,24.36
2021/06/10 12:00:00,23.66
2021/06/10 12:30:00,24.17
2021/06/10 13:00:00,24.38
2021/06/10 13:30:00,23.82
2021/06/10 14:00:00,24.34
2021/06/10 14:30:00,24.62
2021/06/10 15:00:00,32.25
2021/06/10 15:30:00,35.69
2021/06/10 16:00:00,34.64
2021/06/10 16:30:00,34.05
2021/06/10 17:00:00,32.66
2021/06/10 17:30:00,31.94
2021/06/10 18:00:00,32.66
2021/06/10 18:30:00,31.37
2021/06/10 19:00:00,31.27
2021/06/10 19:30:00,31.46
2021/06/10 20:00:00,31.31
2021/06/10 20:30:00,31.32
2021/06/10 21:00:00,31.59
2021/06/10 21:30:00,31.42
2021/06/10 22:00:00,31.89
2021/06/10 22:30:00,31.68
2021/06/10 23:00:00,31.54
2021/06/10 23:30:00,31.64
2021/06/11 00:00:00,31.63
2021/06/11 00:30:00,31.8
2021/06/11 01:00:00,31.52
2021/06/11 01:30:00,31.51
2021/06/11 02:00:00,31.73
2021/06/11 02:30:00,31.35
2021/06/11 03:00:00,31.39
2021/06/11 03:30:00,31.27
2021/06/11 04:00:00,31.46
2021/06/11 04:30:00,31.45
2021/06/11 05:00:00,31.26
2021/06/11 05:30:00,31.09
2021/06/11 06:00:00,32.44
2021/06/11 06:30:00,33.06
2021/06/11 07:00:00,32.39
2021/06/11 07:30:00,33.21
2021/06/11 08:00:00,33.64
2021/06/11 08:30:00,35.34
2021/06/11 09:00:00,35.17
2021/06/11 09:30:00,35.44
2021/06/11 10:00:00,32.67
2021/06/11 10:30:00,33.99
2021/06/11 11:00:00,29.2
2021/06/11 11:30:00,23.96
2021/06/11 12:00:00,24.31
2021/06/11 12:30:00,24.93
2021/06/11 13:00:00,25.01
2021/06/11 13:30:00,24.23
2021/06/11 14:00:00,23.76
2021/06/11 14:30:00,23.71
2021/06/11 15:00:00,32.46
2021/06/11 15:30:00,34.5
2021/06/11 16:00:00,34.59
2021/06/11 16:30:00,34.9
2021/06/11 17:00:00,35.17
2021/06/11 17:30:00,33.89
2021/06/11 18:00:00,32.86
2021/06/11 18:30:00,32.51
2021/06/11 19:00:00,32.43
2021/06/11 19:30:00,31.93
2021/06/11 20:00:00,32.65
2021/06/11 20:30:00,32.75
2021/06/11 21:00:00,32.63
2021/06/11 21:30:00,32.08
2021/06/11 22:00:00,32.61
2021/06/11 22:30:00,33.29
2021/06/11 23:00:00,33.01
2021/06/11 23:30:00,32.72
2021/06/12 00:00:00,32.66
2021/06/12 00:30:00,32.91
2021/06/12 01:00:00,32.65
2021/06/12 01:30:00,33.04
2021/06/12 02:00:00,32.7
2021/06/12 02:30:00,32.71
2021/06/12 03:00:00,32.57
2021/06/12 03:30:00,32.73
2021/06/12 04:00:00,32.49
2021/06/12 04:30:00,32.8
2021/06/12 05:00:00,32.8
2021/06/12 05:30:00,32.55
2021/06/12 06:00:00,33.38
2021/06/12 06:30:00,34.66
2021/06/12 07:00:00,34.06
2021/06/12 07:30:00,34.66
2021/06/12 08:00:00,34.39
2021/06/12 08:30:00,34.2
2021/06/12 09:00:00,34.8
2021/06/12 09:30:00,35.63
2021/06/12 10:00:00,34.82
2021/06/12 10:30:00,34.42
2021/06/12 11:00:00,25.63
2021/06/12 11:30:00,23.25
2021/06/12 12:00:00,22.96
2021/06/12 12:30:00,23.11
2021/06/12 13:00:00,23.78
2021/06/12 13:30:00,22.96
2021/06/12 14:00:00,23.01
2021/06/12 14:30:00,23.58
2021/06/12 15:00:00,31.48
2021/06/12 15:30:00,33.97
2021/06/12 16:00:00,34.19
2021/06/12 16:30:00,34.83
2021/06/12 17:00:00,34.13
2021/06/12 17:30:00,32.81
2021/06/12 18:00:00,32.9
2021/06/12 18:30:00,33.12
2021/06/12 19:00:00,33.39
2021/06/12 19:30:00,33.18
2021/06/12 20:00:00,33.01
2021/06/12 20:30:00,32.9
2021/06/12 21:00:00,32.58
2021/06/12 21:30:00,32.7
2021/06/12 22:00:00,32.73
2021/06/12 22:30:00,32.78
2021/06/12 23:00:00,32.55
2021/06/12 23:30:00,32.91
2021/06/13 00:00:00,32.54
2021/06/13 00:30:00,32.47
2021/06/13 01:00:00,32.42
2021/06/13 01:30:00,32.97
2021/06/13 02:00:00,32.62
2021/06/13 02:30:00,32.99
2021/06/13 03:00:00,32.71
2021/06/13 03:30:00,32.72
2021/06/13 04:00:00,32.54
2021/06/13 04:30:00,32.9
2021/06/13 05:00:00,32.72
2021/06/13 05:30:00,32.73
2021/06/13 06:00:00,33.39
2021/06/13 06:30:00,34.46
2021/06/13 07:00:00,34.75
2021/06/13 07:30:00,36.46
2021/06/13 08:00:00,36.33
2021/06/13 08:30:00,36.27
2021/06/13 09:00:00,36.61
2021/06/13 09:30:00,37.04
2021/06/13 10:00:00,36.43
2021/06/13 10:30:00,35.65
2021/06/13 11:00:00,27.17
2021/06/13 11:30:00,24.8
2021/06/13 12:00:00,25.05
2021/06/13 12:30:00,25.91
2021/06/13 13:00:00,24.65
2021/06/13 13:30:00,24.12
2021/06/13 14:00:00,24.09
2021/06/13 14:30:00,24.35
2021/06/13 15:00:00,32.83
2021/06/13 15:30:00,34.95
2021/06/13 16:00:00,34.98
2021/06/13 16:30:00,35.78
2021/06/13 17:00:00,35.08
2021/06/13 17:30:00,34.29
2021/06/13 18:00:00,33
2021/06/13 18:30:00,32.93
2021/06/13 19:00:00,32.59
2021/06/13 19:30:00,32.76
2021/06/13 20:00:00,32.84
2021/06/13 20:30:00,32.7
2021/06/13 21:00:00,32.56
2021/06/13 21:30:00,32.78
2021/06/13 22:00:00,32.45
2021/06/13 22:30:00,33.12
2021/06/13 23:00:00,32.87
2021/06/13 23:30:00,32.67
2021/06/14 00:00:00,32.56
2021/06/14 00:30:00,32.64
2021/06/14 01:00:00,32.85
2021/06/14 01:30:00,32.95
2021/06/14 02:00:00,32.65
2021/06/14 02:30:00,32.96
2021/06/14 03:00:00,32.9
2021/06/14 03:30:00,32.59
2021/06/14 04:00:00,32.82
2021/06/14 04:30:00,32.71
2021/06/14 05:00:00,32.63
2021/06/14 05:30:00,32.52
2021/06/14 06:00:00,32.53
2021/06/14 06:30:00,34.71
2021/06/14 07:00:00,34.34
2021/06/14 07:30:00,34.76
2021/06/14 08:00:00,34.51
2021/06/14 08:30:00,39.05
2021/06/14 09:00:00,41.41
2021/06/14 09:30:00,40.57
2021/06/14 10:00:00,39.99
2021/06/14 10:30:00,39.7
2021/06/14 11:00:00,31.44
2021/06/14 11:30:00,28.78
2021/06/14 12:00:00,29.37
2021/06/14 12:30:00,30.25
2021/06/14 13:00:00,32.15
2021/06/14 13:30:00,29.13
2021/06/14 14:00:00,29.87
2021/06/14 14:30:00,30.47
2021/06/14 15:00:00,35.22
2021/06/14 15:30:00,31.35
2021/06/14 16:00:00,35.34
2021/06/14 16:30:00,39.97
2021/06/14 17:00:00,38.49
2021/06/14 17:30:00,36.83
2021/06/14 18:00:00,36.91
2021/06/14 18:30:00,36.67
2021/06/14 19:00:00,36.68
2021/06/14 19:30:00,36.62
2021/06/14 20:00:00,27.3
2021/06/14 20:30:00,28.22
2021/06/14 21:00:00,36.7
2021/06/14 21:30:00,36.8
2021/06/14 22:00:00,36.91
2021/06/14 22:30:00,36.81
2021/06/14 23:00:00,36.78
2021/06/14 23:30:00,36.66
2021/06/15 00:00:00,36.71
2021/06/15 00:30:00,36.58
2021/06/15 01:00:00,36.35
2021/06/15 01:30:00,36.49
2021/06/15 02:00:00,36.78
2021/06/15 02:30:00,36.54
2021/06/15 03:00:00,36.9
2021/06/15 03:30:00,36.49
2021/06/15 04:00:00,36.6
2021/06/15 04:30:00,36.84
2021/06/15 05:00:00,36.49
2021/06/15 05:30:00,36.26
2021/06/15 06:00:00,37.24
2021/06/15 06:30:00,38
2021/06/15 07:00:00,37.49
2021/06/15 07:30:00,35.18
2021/06/15 08:00:00,37.91
2021/06/15 08:30:00,38.99
2021/06/15 09:00:00,39.93
2021/06/15 09:30:00,39.78
2021/06/15 10:00:00,39.27
2021/06/15 10:30:00,38.96
2021/06/15 11:00:00,35.09
2021/06/15 11:30:00,40.44
2021/06/15 12:00:00,39.06
2021/06/15 12:30:00,39.4
2021/06/15 13:00:00,39.77
2021/06/15 13:30:00,38.84
2021/06/15 14:00:00,39.81
2021/06/15 14:30:00,39.65
2021/06/15 15:00:00,39.27
2021/06/15 15:30:00,36.16
2021/06/15 16:00:00,35.52
2021/06/15 16:30:00,34.76
2021/06/15 17:00:00,34.05
2021/06/15 17:30:00,33.28
2021/06/15 18:00:00,33.17
2021/06/15 18:30:00,32.86
2021/06/15 19:00:00,32.84
2021/06/15 19:30:00,32.73
2021/06/15 20:00:00,32.95
2021/06/15 20:30:00,32.85
2021/06/15 21:00:00,32.7
2021/06/15 21:30:00,32.95
2021/06/15 22:00:00,32.87
2021/06/15 22:30:00,33.26
2021/06/15 23:00:00,33.36
2021/06/15 23:30:00,33.08
2021/06/16 00:00:00,33.07
2021/06/16 00:30:00,32.97
2021/06/16 01:00:00,33.15
2021/06/16 01:30:00,29.43
2021/06/16 02:00:00,28.96
2021/06/16 02:30:00,29.05
2021/06/16 03:00:00,29.22
2021/06/16 03:30:00,29.05
2021/06/16 04:00:00,29.01
2021/06/16 04:30:00,29.53
2021/06/16 05:00:00,29.33
2021/06/16 05:30:00,28.99
2021/06/16 06:00:00,29.53
2021/06/16 06:30:00,32.09
2021/06/16 07:00:00,34.14
2021/06/16 07:30:00,35.06
2021/06/16 08:00:00,35.35
2021/06/16 08:30:00,35.07
2021/06/16 09:00:00,35.2
2021/06/16 09:30:00,35.35
2021/06/16 10:00:00,35.58
2021/06/16 10:30:00,35
2021/06/16 11:00:00,30.46
2021/06/16 11:30:00,28
2021/06/16 12:00:00,27.49
2021/06/16 12:30:00,27.86
2021/06/16 13:00:00,27.45
2021/06/16 13:30:00,27.97
2021/06/16 14:00:00,27.93
2021/06/16 14:30:00,27.63
2021/06/16 15:00:00,35.54
2021/06/16 15:30:00,38.76
2021/06/16 16:00:00,39.64
2021/06/16 16:30:00,40.03
2021/06/16 17:00:00,39.11
2021/06/16 17:30:00,38.25
2021/06/16 18:00:00,38.09
2021/06/16 18:30:00,37.59
2021/06/16 19:00:00,37.68
2021/06/16 19:30:00,37.21
2021/06/16 20:00:00,36.79
2021/06/16 20:30:00,37.3
2021/06/16 21:00:00,37.24
2021/06/16 21:30:00,37.14
2021/06/16 22:00:00,37.23
2021/06/16 22:30:00,37.69
2021/06/16 23:00:00,37.73
2021/06/16 23:30:00,37.35
2021/06/17 00:00:00,36.94
2021/06/17 00:30:00,37.33
2021/06/17 01:00:00,37.49
2021/06/17 01:30:00,37.28
2021/06/17 02:00:00,37.4
2021/06/17 02:30:00,37.39
2021/06/17 03:00:00,37.73
2021/06/17 03:30:00,37.59
2021/06/17 04:00:00,37.16
2021/06/17 04:30:00,37.82
2021/06/17 05:00:00,37.46
2021/06/17 05:30:00,36.99
2021/06/17 06:00:00,38.16
2021/06/17 06:30:00,39.14
2021/06/17 07:00:00,39.43
2021/06/17 07:30:00,39.62
2021/06/17 08:00:00,39.8
2021/06/17 08:30:00,40.45
2021/06/17 09:00:00,40.07
2021/06/17 09:30:00,40.25
2021/06/17 10:00:00,40.99
2021/06/17 10:30:00,40.63
2021/06/17 11:00:00,32.54
2021/06/17 11:30:00,29.57
2021/06/17 12:00:00,28.96
2021/06/17 12:30:00,29.2
2021/06/17 13:00:00,30.72
2021/06/17 13:30:00,30.73
2021/06/17 14:00:00,30.06
2021/06/17 14:30:00,30.91
2021/06/17 15:00:00,38.85
2021/06/17 15:30:00,40.64
2021/06/17 16:00:00,40.78
2021/06/17 16:30:00,41.36
2021/06/17 17:00:00,40.2
2021/06/17 17:30:00,39.47
2021/06/17 18:00:00,39.16
2021/06/17 18:30:00,37.71
2021/06/17 19:00:00,37.52
2021/06/17 19:30:00,37.38
2021/06/17 20:00:00,37.64
2021/06/17 20:30:00,37.83
2021/06/17 21:00:00,36.92
2021/06/17 21:30:00,35.12
2021/06/17 22:00:00,34.76
2021/06/17 22:30:00,34.55
2021/06/17 23:00:00,28.06
2021/06/17 23:30:00,27.86
2021/06/18 00:00:00,27.6
2021/06/18 00:30:00,27.62
2021/06/18 01:00:00,27.74
2021/06/18 01:30:00,27.66
2021/06/18 02:00:00,27.63
2021/06/18 02:30:00,28.08
2021/06/18 03:00:00,27.63
2021/06/18 03:30:00,27.54
2021/06/18 04:00:00,27.77
2021/06/18 04:30:00,27.94
2021/06/18 05:00:00,27.66
2021/06/18 05:30:00,27.41
2021/06/18 06:00:00,32.11
2021/06/18 06:30:00,36.56
2021/06/18 07:00:00,36.16
2021/06/18 07:30:00,36.09
2021/06/18 08:00:00,36.92
2021/06/18 08:30:00,36.64
2021/06/18 09:00:00,38.01
2021/06/18 09:30:00,38
2021/06/18 10:00:00,38.55
2021/06/18 10:30:00,39.52
2021/06/18 11:00:00,30.04
2021/06/18 11:30:00,25.64
2021/06/18 12:00:00,26.57
2021/06/18 12:30:00,26.3
2021/06/18 13:00:00,26.62
2021/06/18 13:30:00,27.07
2021/06/18 14:00:00,26.46
2021/06/18 14:30:00,26.52
2021/06/18 15:00:00,35.53
2021/06/18 15:30:00,37.82
2021/06/18 16:00:00,37.3
2021/06/18 16:30:00,36.9
2021/06/18 17:00:00,35.58
2021/06/18 17:30:00,34.37
2021/06/18 18:00:00,34.21
2021/06/18 18:30:00,34.31
2021/06/18 19:00:00,34
2021/06/18 19:30:00,33.93
2021/06/18 20:00:00,34.38
2021/06/18 20:30:00,34.12
2021/06/18 21:00:00,34.2
2021/06/18 21:30:00,34.3
2021/06/18 22:00:00,34.09
2021/06/18 22:30:00,34.51
2021/06/18 23:00:00,34.62
2021/06/18 23:30:00,34.3
2021/06/19 00:00:00,34.33
2021/06/19 00:30:00,34.24
2021/06/19 01:00:00,34.12
2021/06/19 01:30:00,34.2
2021/06/19 02:00:00,33.97
2021/06/19 02:30:00,33.89
2021/06/19 03:00:00,33.91
2021/06/19 03:30:00,33.97
2021/06/19 04:00:00,34.04
2021/06/19 04:30:00,34.5
2021/06/19 05:00:00,34.36
2021/06/19 05:30:00,34.21
2021/06/19 06:00:00,34.56
2021/06/19 06:30:00,35.87
2021/06/19 07:00:00,35.47
2021/06/19 07:30:00,34.38
2021/06/19 08:00:00,33.46
2021/06/19 08:30:00,34.1
2021/06/19 09:00:00,34.42
2021/06/19 09:30:00,34.76
2021/06/19 10:00:00,34.5
2021/06/19 10:30:00,33.6
2021/06/19 11:00:00,26.43
2021/06/19 11:30:00,23.6
2021/06/19 12:00:00,23.7
2021/06/19 12:30:00,23.95
2021/06/19 13:00:00,24.4
2021/06/19 13:30:00,22.88
2021/06/19 14:00:00,23.23
2021/06/19 14:30:00,23.64
2021/06/19 15:00:00,31.26
2021/06/19 15:30:00,33.24
2021/06/19 16:00:00,33.86
2021/06/19 16:30:00,34.96
2021/06/19 17:00:00,32.59
2021/06/19 17:30:00,32.12
2021/06/19 18:00:00,31.9
2021/06/19 18:30:00,32.03
2021/06/19 19:00:00,31.77
2021/06/19 19:30:00,31.83
2021/06/19 20:00:00,31.99
2021/06/19 20:30:00,31.89
2021/06/19 21:00:00,31.79
2021/06/19 21:30:00,31.77
2021/06/19 22:00:00,31.89
2021/06/19 22:30:00,32.12
2021/06/19 23:00:00,32.2
2021/06/19 23:30:00,32.01
2021/06/20 00:00:00,31.97
2021/06/20 00:30:00,28.74
2021/06/20 01:00:00,27.5
2021/06/20 01:30:00,27.64
2021/06/20 02:00:00,27.24
2021/06/20 02:30:00,27.43
2021/06/20 03:00:00,27.42
2021/06/20 03:30:00,27.42
2021/06/20 04:00:00,27.3
2021/06/20 04:30:00,27.6
2021/06/20 05:00:00,27.68
2021/06/20 05:30:00,27.31
2021/06/20 06:00:00,27.54
2021/06/20 06:30:00,30.05
2021/06/20 07:00:00,31.88
2021/06/20 07:30:00,32.89
2021/06/20 08:00:00,32.89
2021/06/20 08:30:00,33.44
2021/06/20 09:00:00,33.03
2021/06/20 09:30:00,33.36
2021/06/20 10:00:00,32.94
2021/06/20 10:30:00,32.96
2021/06/20 11:00:00,24.72
2021/06/20 11:30:00,22.24
2021/06/20 12:00:00,22.25
2021/06/20 12:30:00,23.04
2021/06/20 13:00:00,22.23
2021/06/20 13:30:00,22
2021/06/20 14:00:00,22.3
2021/06/20 14:30:00,22.2
2021/06/20 15:00:00,30.8
2021/06/20 15:30:00,32.79
2021/06/20 16:00:00,32.99
2021/06/20 16:30:00,32.99
2021/06/20 17:00:00,32.2
2021/06/20 17:30:00,31.19
2021/06/20 18:00:00,30.3
2021/06/20 18:30:00,30.35
2021/06/20 19:00:00,30.27
2021/06/20 19:30:00,30.14
2021/06/20 20:00:00,30.07
2021/06/20 20:30:00,29.98
2021/06/20 21:00:00,30.3
2021/06/20 21:30:00,30.35
2021/06/20 22:00:00,30.34
2021/06/20 22:30:00,30.46
2021/06/20 23:00:00,30.62
2021/06/20 23:30:00,30.17
2021/06/21 00:00:00,30.13
2021/06/21 00:30:00,30.13
2021/06/21 01:00:00,30.05
2021/06/21 01:30:00,30.11
2021/06/21 02:00:00,30.53
2021/06/21 02:30:00,30.53
2021/06/21 03:00:00,30.15
2021/06/21 03:30:00,30.11
2021/06/21 04:00:00,30.38
2021/06/21 04:30:00,30.55
2021/06/21 05:00:00,30.09
2021/06/21 05:30:00,29.94
2021/06/21 06:00:00,30.49
2021/06/21 06:30:00,31.94
2021/06/21 07:00:00,32.16
2021/06/21 07:30:00,32.57
2021/06/21 08:00:00,32.87
2021/06/21 08:30:00,33.12
2021/06/21 09:00:00,33.21
2021/06/21 09:30:00,33.51
2021/06/21 10:00:00,34.07
2021/06/21 10:30:00,32.72
2021/06/21 11:00:00,28.66
2021/06/21 11:30:00,19.24
2021/06/21 12:00:00,28.15
2021/06/21 12:30:00,27.86
2021/06/21 13:00:00,27.17
2021/06/21 13:30:00,26.89
2021/06/21 14:00:00,26.87
2021/06/21 14:30:00,27.01
2021/06/21 15:00:00,32.38
2021/06/21 15:30:00,33.38
2021/06/21 16:00:00,33.37
2021/06/21 16:30:00,34.04
2021/06/21 17:00:00,32.89
2021/06/21 17:30:00,31.62
2021/06/21 18:00:00,31.52
2021/06/21 18:30:00,31.04
2021/06/21 19:00:00,31.39
2021/06/21 19:30:00,31.28
2021/06/21 20:00:00,31.27
2021/06/21 20:30:00,31.79
2021/06/21 21:00:00,31.63
2021/06/21 21:30:00,31.41
2021/06/21 22:00:00,31.31
2021/06/21 22:30:00,32.04
2021/06/21 23:00:00,32.04
2021/06/21 23:30:00,31.63
2021/06/22 00:00:00,29.17
2021/06/22 00:30:00,27.9
2021/06/22 01:00:00,27.97
2021/06/22 01:30:00,27.79
2021/06/22 02:00:00,27.86
2021/06/22 02:30:00,27.73
2021/06/22 03:00:00,27.56
2021/06/22 03:30:00,27.67
2021/06/22 04:00:00,27.52
2021/06/22 04:30:00,27.99
2021/06/22 05:00:00,27.87
2021/06/22 05:30:00,27.7
2021/06/22 06:00:00,28.37
2021/06/22 06:30:00,32.72
2021/06/22 07:00:00,32.38
2021/06/22 07:30:00,32.62
2021/06/22 08:00:00,32.97
2021/06/22 08:30:00,33.36
2021/06/22 09:00:00,34.03
2021/06/22 09:30:00,34.94
2021/06/22 10:00:00,34.3
2021/06/22 10:30:00,35.08
2021/06/22 11:00:00,27.96
2021/06/22 11:30:00,24.97
2021/06/22 12:00:00,23.32
2021/06/22 12:30:00,23.83
2021/06/22 13:00:00,24.56
2021/06/22 13:30:00,24.21
2021/06/22 14:00:00,25.02
2021/06/22 14:30:00,28.94
2021/06/22 15:00:00,32.27
2021/06/22 15:30:00,35.06
2021/06/22 16:00:00,35.48
2021/06/22 16:30:00,34.91
2021/06/22 17:00:00,34.21
2021/06/22 17:30:00,33.03
2021/06/22 18:00:00,29.28
2021/06/22 18:30:00,28.69
2021/06/22 19:00:00,28.69
2021/06/22 19:30:00,28.39
2021/06/22 20:00:00,28.8
2021/06/22 20:30:00,28.83
2021/06/22 21:00:00,28.64
2021/06/22 21:30:00,28.79
2021/06/22 22:00:00,28.82
2021/06/22 22:30:00,29.26
2021/06/22 23:00:00,28.99
2021/06/22 23:30:00,29.06
2021/06/23 00:00:00,28.68
2021/06/23 00:30:00,29.07
2021/06/23 01:00:00,28.78
2021/06/23 01:30:00,28.95
2021/06/23 02:00:00,28.26
2021/06/23 02:30:00,28.71
2021/06/23 03:00:00,28.18
2021/06/23 03:30:00,28.6
2021/06/23 04:00:00,28.35
2021/06/23 04:30:00,29.05
2021/06/23 05:00:00,28.62
